Execution Time
TestCase,Vectorization,CompilerOpt,Threads,ProblemSize,CodeType,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,Average
CoinGame	enablevc	openmp	4	1000	autogenerate_single_leakfree	       0.008035174 	       0.007093834 	       0.006569808 	       0.006807375 	       0.007180364 	       0.006557079 	       0.006815460 	       0.006707224 	       0.006718554 	       0.006978787 
CoinGame	enablevc	openmp	4	10000	autogenerate_single_leakfree	       0.308147197 	       0.302182910 	       0.304350895 	       0.312194097 	       0.309395698 	       0.303533780 	       0.297016531 	       0.294694223 	       0.295160752 	       0.295943204 
CoinGame	enablevc	openmp	4	20000	autogenerate_single_leakfree	       1.248891840 	       1.258024750 	       1.281518192 	       1.301470648 	       1.300152573 	       1.247704275 	       1.251123115 	       1.242815772 	       1.242277053 	       1.239910154 
CoinGame	enablevc	openmp	4	30000	autogenerate_single_leakfree	       2.816838541 	       3.207069338 	       2.909474363 	       2.837762306 	       2.850533695 	       2.868129387 	       2.845024893 	       2.844811832 	       2.842994882 	       2.889672407 
CoinGame	enablevc	openmp	4	40000	autogenerate_single_leakfree	       5.129805052 	       5.223233704 	       5.224236397 	       5.182135167 	       5.214066544 	       5.206094771 	       5.209684888 	       5.305531033 	       5.238967430 	       5.427637553 
CoinGame	enablevc	gcc	1	1000	autogenerate_array_leakfree	       0.010106114 	       0.008384119 	       0.007256706 	       0.007387467 	       0.007162481 	       0.007263215 	       0.007379657 	       0.007428336 	       0.007259361 	       0.007155589 
CoinGame	enablevc	gcc	1	10000	autogenerate_array_leakfree	       0.326923779 	       0.331833927 	       0.330987462 	       0.331733500 	       0.335675206 	       0.329418586 	       0.335867812 	       0.336122748 	       0.376612780 	       0.332959512 
CoinGame	enablevc	gcc	1	20000	autogenerate_array_leakfree	       1.653578124 	       1.691447683 	       1.728309075 	       1.608447053 	       1.660623215 	       1.619536503 	       1.617904705 	       1.607115530 	       1.615297419 	       1.599853670 
CoinGame	enablevc	gcc	1	30000	autogenerate_array_leakfree	       3.460088371 	       3.428373173 	       3.491031471 	       3.501887392 	       3.496135325 	       3.737925611 	       3.601877913 	       3.482225123 	       3.561810525 	       3.527745063 
CoinGame	enablevc	gcc	1	40000	autogenerate_array_leakfree	       6.409446036 	       6.472924953 	       6.534981910 	       6.371406952 	       6.457395635 	       6.599968980 	       6.596749669 	       6.803903224 	       6.759190267 	       6.372615143 
CoinGame	enablevc	clang	1	1000	autogenerate_array_leakfree	       0.007262449 	       0.007200237 	       0.006938543 	       0.007331825 	       0.007409535 	       0.008756107 	       0.008206076 	       0.007796726 	       0.007006328 	       0.007417356 
CoinGame	enablevc	clang	1	10000	autogenerate_array_leakfree	       0.324245383 	       0.326507547 	       0.329137742 	       0.325029904 	       0.327435494 	       0.325460606 	       0.325190984 	       0.325752913 	       0.330863877 	       0.325794406 
CoinGame	enablevc	clang	1	20000	autogenerate_array_leakfree	       1.668721239 	       1.603588719 	       1.698113044 	       1.594666972 	       1.625222790 	       1.604161871 	       1.566055858 	       1.561833802 	       1.681333133 	       1.570595001 
CoinGame	enablevc	clang	1	30000	autogenerate_array_leakfree	       3.614557442 	       3.431024155 	       3.423067113 	       3.399567975 	       3.397068408 	       3.422576361 	       3.412603003 	       3.452743798 	       3.557392690 	       3.431500667 
CoinGame	enablevc	clang	1	40000	autogenerate_array_leakfree	       6.333039287 	       6.380179835 	       6.329833773 	       6.529094209 	       6.428855615 	       6.692207919 	       6.418965789 	       6.381289175 	       6.499193924 	       6.495667329 
CoinGame	enablevc	polly	1	1000	autogenerate_array_leakfree	       0.008440455 	       0.008128744 	       0.008095348 	       0.008389126 	       0.008057979 	       0.007725061 	       0.008002683 	       0.007958209 	       0.007598385 	       0.008396621 
CoinGame	enablevc	polly	1	10000	autogenerate_array_leakfree	       0.515916228 	       0.518231600 	       0.537743515 	       0.508281391 	       0.513627044 	       0.528694365 	       0.526176042 	       0.525148654 	       0.534180016 	       0.512935250 
CoinGame	enablevc	polly	1	20000	autogenerate_array_leakfree	       2.116042238 	       2.140913937 	       2.133634814 	       2.160446972 	       2.159387184 	       2.152444225 	       2.162880671 	       2.126792657 	       2.156333591 	       2.163945716 
CoinGame	enablevc	polly	1	30000	autogenerate_array_leakfree	       4.888941813 	       4.926992348 	       4.951477661 	       4.946706449 	       4.950268795 	       4.929301670 	       4.954020396 	       4.943839340 	       5.093199726 	       4.954585162 
CoinGame	enablevc	polly	1	40000	autogenerate_array_leakfree	       8.829683222 	       8.908826503 	       8.934270096 	       8.919802611 	       8.933547857 	       8.933929900 	       8.932716501 	       8.909047414 	       8.933433522 	       8.932574443 
CoinGame	enablevc	openmp	1	1000	autogenerate_array_leakfree	       0.085173268 	       0.052864291 	       0.051753212 	       0.057848731 	       0.053703424 	       0.053017908 	       0.052495030 	       0.054001896 	       0.052591996 	       0.052193034 
CoinGame	enablevc	openmp	1	10000	autogenerate_array_leakfree	       5.472031293 	       5.486901755 	       5.541817455 	       5.520232206 	       5.587978782 	       5.542813320 	       5.950342982 	       5.547125562 	       5.480655715 	       5.491593005 
CoinGame	enablevc	openmp	1	20000	autogenerate_array_leakfree	      22.292736112 	      22.421878001 	      22.486082033 	      22.463609424 	      22.583915308 	      22.510358552 	      22.507568906 	      22.510365670 	      22.574315625 	      22.494173377 
CoinGame	enablevc	openmp	1	30000	autogenerate_array_leakfree	      50.683406171 	      51.014440022 	      50.934208547 	      51.080471333 	      51.001725161 	      51.038040210 	      51.057341366 	      51.027777530 	      50.982928419 	      51.056259914 
CoinGame	enablevc	openmp	1	40000	autogenerate_array_leakfree	      90.799065853 	      91.185754687 	      91.160488742 	      91.370818354 	      91.437961774 	      91.214052718 	      91.211304662 	      91.158350793 	      91.154603921 	      91.146310191 
CoinGame	enablevc	openmp	2	1000	autogenerate_array_leakfree	       0.130535034 	       0.139919499 	       0.139067326 	       0.140159546 	       0.140719025 	       0.140822860 	       0.142510944 	       0.142333847 	       0.139322643 	       0.138569641 
CoinGame	enablevc	openmp	2	10000	autogenerate_array_leakfree	      11.976124344 	      13.760126510 	      13.628252788 	      13.635390093 	      13.796336202 	      13.486400200 	      13.862515566 	      13.637412126 	      13.484305554 	      13.619310873 
CoinGame	enablevc	openmp	2	20000	autogenerate_array_leakfree	      46.714230559 	      54.934686858 	      52.687829154 	      54.863959377 	      55.036143486 	      54.925638474 	      54.838522941 	      54.895420354 	      53.315380703 	      53.257341863 
CoinGame	enablevc	openmp	2	30000	autogenerate_array_leakfree	     109.271744125 	     126.293760659 	     122.119921729 	     125.812794105 	     125.679178271 	     125.697303299 	     126.775656165 	     121.275707781 	     122.878926151 	     125.372159550 
CoinGame	enablevc	openmp	2	40000	autogenerate_array_leakfree	     192.111185873 	     225.245654484 	     215.200070607 	     215.557973826 	     215.734848889 	     224.905684126 	     217.304815858 	     225.388531947 	     218.531956596 	     225.022794451 
CoinGame	enablevc	openmp	4	1000	autogenerate_array_leakfree	       0.141339210 	       0.140071274 	       0.138323693 	       0.136324792 	       0.136649412 	       0.139187593 	       0.135636261 	       0.140284787 	       0.140004901 	       0.139341584 
CoinGame	enablevc	openmp	4	10000	autogenerate_array_leakfree	       9.226699396 	       9.222876520 	       9.211487967 	       9.252441598 	       9.227009191 	       9.229301432 	       9.253033724 	       9.218044229 	       9.229230235 	       9.219076893 
CoinGame	enablevc	openmp	4	20000	autogenerate_array_leakfree	      57.176673485 	      55.970975528 	      57.130066556 	      56.343470178 	      56.067708483 	      57.017804300 	      55.957280343 	      56.134670855 	      57.131460710 	      56.881487616 
CoinGame	enablevc	openmp	4	30000	autogenerate_array_leakfree	     128.555389926 	     126.727668102 	     129.408405581 	     126.503016193 	     129.175252105 	     127.067321859 	     129.059437144 	     129.078031589 	     127.979866831 	     126.649905434 
CoinGame	enablevc	openmp	4	40000	autogenerate_array_leakfree	     225.481015500 	     228.849653834 	     225.118949245 	     229.362573924 	     224.965415653 	     229.620774126 	     224.818456662 	     229.221498709 	     229.995040048 	     225.131655159 
CPU Utilization
TestCase,Vectorization,CompilerOpt,Threads,ProblemSize,CodeType,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,Average
CoinGame	enablevc	gcc	1	1000	autogenerate_leakfree	   0.313 	   0.409 	   0.373 	   0.422 	   0.376 	   0.402 	   0.380 	   0.389 	   0.391 	   0.341 
CoinGame	enablevc	gcc	1	10000	autogenerate_leakfree	   0.966 	   0.971 	   0.946 	   0.966 	   0.979 	   0.979 	   0.969 	   0.962 	   0.972 	   0.985 
CoinGame	enablevc	gcc	1	20000	autogenerate_leakfree	   0.995 	   0.997 	   0.944 	   0.996 	   0.996 	   0.933 	   0.995 	   0.996 	   0.996 	   0.996 
CoinGame	enablevc	gcc	1	30000	autogenerate_leakfree	   0.893 	   0.999 	   0.999 	   0.999 	   0.998 	   0.999 	   0.998 	   0.998 	   0.999 	   0.999 
CoinGame	enablevc	gcc	1	40000	autogenerate_leakfree	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.998 	   0.999 	   0.999 	   0.999 
CoinGame	enablevc	clang	1	1000	autogenerate_leakfree	   0.421 	   0.459 	   0.431 	   0.460 	   0.460 	   0.429 	   0.463 	   0.423 	   0.417 	   0.455 
CoinGame	enablevc	clang	1	10000	autogenerate_leakfree	   0.986 	   0.713 	   0.981 	   0.973 	   0.987 	   0.985 	   0.985 	   0.983 	   0.849 	   0.988 
CoinGame	enablevc	clang	1	20000	autogenerate_leakfree	   0.994 	   0.997 	   0.987 	   0.995 	   0.996 	   0.997 	   0.997 	   0.996 	   0.997 	   0.997 
CoinGame	enablevc	clang	1	30000	autogenerate_leakfree	   0.993 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.998 	   0.999 
CoinGame	enablevc	clang	1	40000	autogenerate_leakfree	   0.999 	   1.000 	   0.999 	   0.999 	   0.999 	   0.999 	   1.000 	   0.999 	   0.999 	   0.999 
CoinGame	enablevc	polly	1	1000	autogenerate_leakfree	   0.309 	   0.376 	   0.329 	   0.381 	   0.436 	   0.273 	   0.410 	   0.414 	   0.400 	   0.395 
CoinGame	enablevc	polly	1	10000	autogenerate_leakfree	   0.692 	   0.983 	   0.987 	   0.975 	   0.986 	   0.897 	   0.987 	   0.830 	   0.984 	   0.987 
CoinGame	enablevc	polly	1	20000	autogenerate_leakfree	   0.977 	   0.997 	   0.997 	   0.996 	   0.997 	   0.996 	   0.997 	   0.994 	   0.997 	   0.996 
CoinGame	enablevc	polly	1	30000	autogenerate_leakfree	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.987 	   0.999 	   0.998 
CoinGame	enablevc	polly	1	40000	autogenerate_leakfree	   0.999 	   0.990 	   1.000 	   1.000 	   0.999 	   0.999 	   0.997 	   0.999 	   1.000 	   1.000 
CoinGame	enablevc	openmp	1	1000	autogenerate_leakfree	   0.417 	   0.422 	   0.427 	   0.448 	   0.440 	   0.425 	   0.355 	   0.433 	   0.458 	   0.396 
CoinGame	enablevc	openmp	1	10000	autogenerate_leakfree	   0.986 	   0.981 	   0.981 	   0.986 	   0.988 	   0.985 	   0.986 	   0.987 	   0.989 	   0.765 
CoinGame	enablevc	openmp	1	20000	autogenerate_leakfree	   0.996 	   0.997 	   0.997 	   0.995 	   0.997 	   0.997 	   0.960 	   0.997 	   0.997 	   0.996 
CoinGame	enablevc	openmp	1	30000	autogenerate_leakfree	   0.999 	   0.999 	   0.998 	   0.999 	   0.998 	   0.999 	   0.989 	   0.998 	   0.999 	   0.990 
CoinGame	enablevc	openmp	1	40000	autogenerate_leakfree	   0.999 	   0.999 	   0.999 	   0.999 	   1.000 	   0.999 	   0.999 	   0.999 	   1.000 	   0.999 
CoinGame	enablevc	openmp	2	1000	autogenerate_leakfree	   0.312 	   0.282 	   0.160 	   0.210 	   0.326 	   0.223 	   0.185 	   0.275 	   0.222 	   0.300 
CoinGame	enablevc	openmp	2	10000	autogenerate_leakfree	   0.984 	   0.961 	   0.974 	   0.986 	   0.988 	   0.985 	   0.986 	   0.988 	   0.984 	   0.978 
CoinGame	enablevc	openmp	2	20000	autogenerate_leakfree	   0.995 	   0.996 	   0.997 	   0.997 	   0.997 	   0.997 	   0.997 	   0.996 	   0.993 	   0.996 
CoinGame	enablevc	openmp	2	30000	autogenerate_leakfree	   0.999 	   0.999 	   0.997 	   0.998 	   0.999 	   0.998 	   0.999 	   0.998 	   0.999 	   0.999 
CoinGame	enablevc	openmp	2	40000	autogenerate_leakfree	   0.999 	   0.999 	   0.999 	   1.000 	   0.999 	   0.999 	   0.999 	   0.989 	   1.000 	   0.999 
CoinGame	enablevc	openmp	4	1000	autogenerate_leakfree	   0.319 	   0.349 	   0.304 	   0.365 	   0.392 	   0.323 	   0.370 	   0.333 	   0.348 	   0.407 
CoinGame	enablevc	openmp	4	10000	autogenerate_leakfree	   0.982 	   0.985 	   0.979 	   0.976 	   0.988 	   0.986 	   0.987 	   0.987 	   0.959 	   0.987 
CoinGame	enablevc	openmp	4	20000	autogenerate_leakfree	   0.995 	   0.997 	   0.997 	   0.996 	   0.997 	   0.997 	   0.947 	   0.996 	   0.996 	   0.997 
CoinGame	enablevc	openmp	4	30000	autogenerate_leakfree	   0.998 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.998 	   0.999 	   0.999 	   0.999 
CoinGame	enablevc	openmp	4	40000	autogenerate_leakfree	   0.999 	   0.999 	   0.999 	   0.999 	   0.896 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 
CoinGame	enablevc	gcc	1	1000	autogenerate_single_leakfree	   0.420 	   0.397 	   0.452 	   0.481 	   0.450 	   0.484 	   0.443 	   0.444 	   0.458 	   0.454 
CoinGame	enablevc	gcc	1	10000	autogenerate_single_leakfree	   0.984 	   0.988 	   0.985 	   0.989 	   0.988 	   0.988 	   0.987 	   0.987 	   0.988 	   0.989 
CoinGame	enablevc	gcc	1	20000	autogenerate_single_leakfree	   0.997 	   0.996 	   0.997 	   0.997 	   0.996 	   0.998 	   0.997 	   0.998 	   0.998 	   0.998 
CoinGame	enablevc	gcc	1	30000	autogenerate_single_leakfree	   0.998 	   0.998 	   0.998 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.998 
CoinGame	enablevc	gcc	1	40000	autogenerate_single_leakfree	   1.000 	   0.996 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   1.000 
CoinGame	enablevc	clang	1	1000	autogenerate_single_leakfree	   0.466 	   0.457 	   0.418 	   0.449 	   0.456 	   0.477 	   0.407 	   0.435 	   0.410 	   0.423 
CoinGame	enablevc	clang	1	10000	autogenerate_single_leakfree	   0.983 	   0.987 	   0.986 	   0.987 	   0.988 	   0.988 	   0.986 	   0.986 	   0.988 	   0.982 
CoinGame	enablevc	clang	1	20000	autogenerate_single_leakfree	   0.997 	   0.986 	   0.997 	   0.996 	   0.997 	   0.997 	   0.996 	   0.997 	   0.997 	   0.997 
CoinGame	enablevc	clang	1	30000	autogenerate_single_leakfree	   0.997 	   0.999 	   0.992 	   0.999 	   0.997 	   0.997 	   0.997 	   0.999 	   0.999 	   0.999 
CoinGame	enablevc	clang	1	40000	autogenerate_single_leakfree	   0.999 	   0.996 	   0.999 	   0.999 	   0.999 	   0.999 	   0.999 	   0.998 	   0.999 	   0.999 
